product_id,product_name,category,stock_quantity,reorder_point,max_stock,unit_cost,unit_price,total_sales_6mo,sales_jan,sales_feb,sales_mar,sales_apr,sales_may,sales_jun,supplier,warehouse,lead_time_days,last_restock_date,last_sale_date,stock_status,turnover_ratio
PRD-5170,Jigsaw Puzzle,Toys,674,192,768,279.18,339.77,899,38,39,259,127,227,209,FastShip Co,Warehouse A,19,2025-03-03,2025-03-23,Normal,1.33
PRD-5171,Gloves,Clothing,733,173,1211,50.91,103.98,765,112,242,270,28,57,56,SunCoast Trading,Warehouse A,19,2024-01-23,2024-02-02,Normal,1.04
PRD-5172,Jump Rope,Sports,719,84,420,159.67,373.67,806,68,178,207,240,68,45,FastShip Co,Warehouse E,24,2025-02-27,2025-03-29,Overstock,1.12
PRD-5173,Lego City Set,Toys,986,42,126,285.21,476.57,824,67,205,181,268,67,36,EastWest Exports,Warehouse A,12,2024-07-27,2024-08-07,Overstock,0.84
PRD-5174,Italian Cookbook,Books,701,22,66,5.92,14.8,1205,277,266,241,215,152,54,SunCoast Trading,Warehouse D,8,2024-06-06,2024-06-14,Overstock,1.72
PRD-5175,Basmati Rice,Food,524,114,570,471.19,828.59,981,296,97,40,142,288,118,Alpine Goods,Warehouse E,5,2024-06-30,2024-07-10,Normal,1.87
PRD-5176,LED Strip,Electronics,210,56,336,209.55,503.29,878,36,20,121,229,241,231,FastShip Co,Warehouse A,28,2024-05-06,2024-05-09,Normal,4.18
PRD-5177,Green Tea,Food,711,69,414,491.91,793.91,1122,297,112,106,169,278,160,EastWest Exports,Warehouse A,23,2024-02-28,2024-03-22,Overstock,1.58
PRD-5178,Water Bottle,Sports,285,30,240,12.45,19.23,1180,220,242,68,116,300,234,Alpine Goods,Warehouse E,5,2025-01-30,2025-02-19,Overstock,4.14
PRD-5179,Scarf,Clothing,996,149,596,50.39,121.51,917,24,224,193,16,165,295,EastWest Exports,Warehouse E,24,2024-07-05,2024-08-03,Overstock,0.92
PRD-5180,Cordless Drill,Tools,262,56,280,113.6,201.0,1093,239,208,208,244,127,67,QuickTrade,Warehouse E,15,2025-03-06,2025-03-18,Normal,4.17
PRD-5181,Mystery Novel,Books,926,144,432,90.07,182.35,829,109,253,65,107,281,14,FastShip Co,Warehouse B,6,2024-07-03,2024-07-18,Overstock,0.9
PRD-5182,Poetry Collection,Books,189,174,1044,336.85,573.28,942,92,244,117,135,86,268,TechGlobal Ltd,Warehouse C,8,2024-10-15,2024-11-12,Normal,4.98
PRD-5183,Comic Collection,Books,337,195,975,147.07,334.0,1456,206,259,269,294,169,259,MegaStore Inc,Warehouse B,5,2024-11-05,2024-11-25,Normal,4.32
PRD-5184,Leather Boots,Clothing,198,28,140,150.42,199.07,1088,166,107,153,272,177,213,EastWest Exports,Warehouse A,12,2024-05-08,2024-06-05,Overstock,5.49
PRD-5185,Swimming Goggles,Sports,177,86,258,428.59,686.6,778,149,49,207,110,46,217,Nordic Supply,Warehouse C,29,2025-01-06,2025-01-28,Normal,4.4
PRD-5186,Yoga Pants,Clothing,61,33,99,112.32,199.12,623,8,131,225,136,64,59,TechGlobal Ltd,Warehouse D,28,2024-03-08,2024-04-01,Normal,10.21
PRD-5187,Mystery Novel,Books,388,192,1344,15.51,35.38,1033,166,214,3,67,286,297,SunCoast Trading,Warehouse A,19,2024-02-19,2024-03-11,Normal,2.66
PRD-5188,Power Bank,Electronics,834,56,280,77.31,99.01,1047,168,120,9,287,227,236,Nordic Supply,Warehouse E,16,2024-03-15,2024-03-20,Overstock,1.26
PRD-5189,Sci-Fi Novel,Books,236,91,637,159.26,369.33,505,223,31,45,166,18,22,Alpine Goods,Warehouse C,27,2024-09-27,2024-10-09,Normal,2.14
PRD-5190,Water Bottle,Sports,74,94,752,195.96,252.35,993,254,299,86,56,73,225,Pacific Imports,Warehouse C,7,2024-02-03,2024-02-27,Low,13.42
PRD-5191,Manga Volume,Books,499,51,357,210.92,269.59,1213,299,220,258,123,242,71,Nordic Supply,Warehouse C,20,2024-01-14,2024-01-17,Overstock,2.43
PRD-5192,Rubiks Cube,Toys,478,40,160,111.33,229.97,1071,283,46,299,208,106,129,FastShip Co,Warehouse B,3,2024-10-10,2024-11-08,Overstock,2.24
PRD-5193,Smartwatch,Electronics,701,81,486,439.58,1086.63,965,200,290,58,170,125,122,Alpine Goods,Warehouse A,20,2024-01-04,2024-01-15,Overstock,1.38
PRD-5194,Paint Roller,Tools,174,92,276,142.17,249.8,365,47,14,32,17,222,33,Alpine Goods,Warehouse A,28,2024-10-20,2024-11-01,Normal,2.1
PRD-5195,Manga Volume,Books,546,176,704,358.53,697.74,1177,277,220,166,98,219,197,QuickTrade,Warehouse C,3,2025-01-31,2025-02-04,Normal,2.16
PRD-5196,Gloves,Clothing,78,163,978,280.64,655.94,845,116,237,154,103,197,38,FastShip Co,Warehouse C,8,2024-03-31,2024-04-11,Critical,10.83
PRD-5197,Leather Journal,Books,992,154,1078,339.14,464.47,434,32,167,81,34,79,41,Pacific Imports,Warehouse B,28,2025-02-10,2025-03-03,Normal,0.44
PRD-5198,Side Table,Furniture,470,72,216,24.94,42.45,1105,120,81,258,227,183,236,SunCoast Trading,Warehouse C,16,2024-04-26,2024-05-11,Overstock,2.35
PRD-5199,Cycling Helmet,Sports,27,160,1120,429.03,721.17,639,16,245,64,172,139,3,Nordic Supply,Warehouse C,21,2024-04-08,2024-04-24,Critical,23.67
PRD-5200,Boxing Gloves,Sports,202,80,240,467.46,872.42,816,130,163,184,79,69,191,Pacific Imports,Warehouse C,28,2024-06-14,2024-06-24,Normal,4.04
PRD-5201,Basmati Rice,Food,526,107,321,131.48,310.36,988,200,103,75,179,161,270,FastShip Co,Warehouse B,9,2025-01-31,2025-02-14,Overstock,1.88
PRD-5202,Standing Desk,Furniture,16,109,654,52.02,123.02,649,116,55,39,63,124,252,Nordic Supply,Warehouse D,25,2024-03-12,2024-03-19,Critical,40.56
PRD-5203,Drone Mini,Electronics,189,51,204,371.28,624.33,358,90,77,39,60,39,53,TechGlobal Ltd,Warehouse E,20,2024-09-21,2024-10-10,Normal,1.89
PRD-5204,Office Chair,Furniture,524,143,1001,286.06,672.41,562,105,23,32,96,264,42,Pacific Imports,Warehouse E,28,2024-11-18,2024-12-09,Normal,1.07
PRD-5205,Mystery Novel,Books,170,24,168,78.74,152.2,915,259,60,279,61,136,120,EastWest Exports,Warehouse E,16,2024-04-14,2024-05-09,Overstock,5.38
PRD-5206,Coconut Water,Food,259,114,798,359.61,435.44,1503,277,268,231,248,223,256,Nordic Supply,Warehouse E,18,2024-01-19,2024-02-03,Normal,5.8
PRD-5207,Mechanical Keyboard,Electronics,291,92,552,132.48,186.27,1177,102,176,294,271,195,139,TechGlobal Ltd,Warehouse E,8,2024-09-20,2024-09-29,Normal,4.04
PRD-5208,Claw Hammer,Tools,906,57,399,22.6,41.36,889,190,130,74,78,134,283,TechGlobal Ltd,Warehouse A,12,2024-10-25,2024-11-12,Overstock,0.98
PRD-5209,Paint Roller,Tools,558,167,1169,388.29,877.29,910,205,97,55,171,200,182,Nordic Supply,Warehouse D,24,2025-01-26,2025-02-12,Normal,1.63
PRD-5210,Hoodie,Clothing,60,83,415,270.54,413.33,1051,174,141,166,123,215,232,MegaStore Inc,Warehouse B,16,2024-10-17,2024-11-13,Low,17.52
PRD-5211,Standing Desk,Furniture,271,108,864,223.85,416.1,898,36,36,242,183,193,208,QuickTrade,Warehouse C,24,2025-02-16,2025-02-19,Normal,3.31
PRD-5212,Art Book,Books,387,152,1216,135.89,266.47,1021,268,179,240,62,25,247,FastShip Co,Warehouse A,11,2024-01-23,2024-02-05,Normal,2.64
PRD-5213,Mechanical Keyboard,Electronics,175,188,752,413.55,678.72,1027,213,5,193,179,266,171,Prime Supplies,Warehouse B,27,2025-03-13,2025-03-25,Low,5.87
PRD-5214,Fashion Doll,Toys,614,191,955,146.13,257.98,1296,138,273,263,147,273,202,FastShip Co,Warehouse E,6,2025-01-03,2025-01-28,Normal,2.11
PRD-5215,Toolbox,Tools,335,132,1056,159.82,275.44,642,66,221,109,222,6,18,SunCoast Trading,Warehouse B,23,2024-09-16,2024-10-05,Normal,1.92
PRD-5216,Bluetooth Speaker,Electronics,439,110,770,350.68,768.83,1185,238,239,140,216,224,128,QuickTrade,Warehouse A,21,2024-04-20,2024-04-27,Normal,2.7
PRD-5217,Cordless Drill,Tools,333,106,530,395.24,530.91,615,102,105,99,148,116,45,Prime Supplies,Warehouse D,25,2025-01-27,2025-02-12,Normal,1.85
PRD-5218,Gym Bag,Sports,969,128,1024,113.97,210.99,776,259,182,120,131,10,74,FastShip Co,Warehouse A,6,2024-07-19,2024-08-17,Normal,0.8
PRD-5219,Magnetic Tiles,Toys,869,101,404,192.1,455.99,836,106,42,23,227,266,172,Alpine Goods,Warehouse E,12,2024-08-28,2024-09-13,Overstock,0.96
PRD-5220,World Atlas,Books,994,28,140,419.92,577.3,1030,44,46,265,214,200,261,Prime Supplies,Warehouse D,10,2024-03-29,2024-04-14,Overstock,1.04
PRD-5221,Tennis Racket,Sports,86,150,1050,48.2,93.26,987,225,131,55,281,38,257,Prime Supplies,Warehouse D,5,2024-12-18,2025-01-15,Low,11.48
PRD-5222,Robot Kit,Toys,798,69,207,295.99,557.48,1195,275,286,71,239,212,112,Pacific Imports,Warehouse C,16,2024-05-18,2024-05-25,Overstock,1.5
PRD-5223,Shoe Rack,Furniture,462,46,322,399.43,897.99,1126,205,275,100,162,143,241,SunCoast Trading,Warehouse C,13,2024-04-28,2024-05-25,Overstock,2.44
PRD-5224,Hand Saw,Tools,323,197,1182,94.56,145.94,914,233,103,63,276,13,226,MegaStore Inc,Warehouse B,16,2024-02-07,2024-02-12,Normal,2.83
PRD-5225,Sandpaper Set,Tools,110,195,780,362.69,591.55,911,138,81,112,224,125,231,TechGlobal Ltd,Warehouse C,24,2024-08-19,2024-09-10,Low,8.28
PRD-5226,Hoodie,Clothing,857,199,995,458.86,873.06,802,211,42,110,202,138,99,EastWest Exports,Warehouse E,27,2024-03-18,2024-03-26,Normal,0.94
PRD-5227,Wireless Mouse,Electronics,253,52,364,230.18,372.17,734,173,133,256,146,19,7,FastShip Co,Warehouse A,28,2024-05-24,2024-05-29,Normal,2.9
PRD-5228,Stud Finder,Tools,717,153,1071,168.56,291.55,948,2,35,292,207,213,199,Pacific Imports,Warehouse B,29,2024-12-17,2025-01-01,Normal,1.32
PRD-5229,Tomato Sauce,Food,950,157,1256,468.44,798.78,1141,16,252,297,265,21,290,Alpine Goods,Warehouse E,23,2024-09-06,2024-09-30,Normal,1.2
PRD-5230,Potato Chips,Food,516,188,1504,289.28,718.69,583,124,266,36,6,55,96,Prime Supplies,Warehouse C,3,2024-07-25,2024-08-23,Normal,1.13
PRD-5231,Dining Table,Furniture,629,105,840,77.07,189.35,1049,193,133,202,246,146,129,MegaStore Inc,Warehouse B,7,2024-06-13,2024-06-27,Normal,1.67
PRD-5232,Fashion Doll,Toys,379,98,784,192.52,415.37,1149,266,147,256,284,5,191,QuickTrade,Warehouse D,12,2024-10-22,2024-11-02,Normal,3.03
PRD-5233,Potato Chips,Food,34,52,364,497.36,1072.47,812,114,155,113,231,48,151,QuickTrade,Warehouse B,24,2025-03-18,2025-03-24,Low,23.88
PRD-5234,"Tablet 10""",Electronics,256,138,552,330.84,658.31,1221,274,282,151,16,292,206,Nordic Supply,Warehouse C,18,2024-11-06,2024-12-01,Normal,4.77
PRD-5235,Ottoman,Furniture,708,106,424,314.6,506.28,546,55,90,77,6,248,70,EastWest Exports,Warehouse E,24,2024-02-13,2024-03-11,Overstock,0.77
PRD-5236,Gaming Console,Electronics,398,21,84,457.46,638.24,639,253,18,118,86,43,121,MegaStore Inc,Warehouse D,20,2025-02-04,2025-03-04,Overstock,1.61
PRD-5237,Laptop Pro,Electronics,402,157,785,7.61,15.93,1099,142,75,293,118,286,185,TechGlobal Ltd,Warehouse D,23,2024-06-16,2024-06-28,Normal,2.73
PRD-5238,King Bed,Furniture,803,21,63,345.18,741.9,596,68,65,153,136,62,112,Nordic Supply,Warehouse A,3,2024-01-21,2024-02-11,Overstock,0.74
PRD-5239,Nerf Blaster,Toys,677,144,432,141.5,276.26,723,208,130,0,195,140,50,FastShip Co,Warehouse A,19,2024-07-10,2024-08-06,Overstock,1.07
PRD-5240,Basmati Rice,Food,179,93,279,114.11,242.57,652,84,295,190,31,39,13,Prime Supplies,Warehouse B,26,2024-03-06,2024-03-14,Normal,3.64
PRD-5241,Corn Cereal,Food,227,165,1155,319.67,440.02,996,276,161,259,61,144,95,EastWest Exports,Warehouse A,8,2024-09-10,2024-09-18,Normal,4.39
PRD-5242,Corn Cereal,Food,735,88,616,44.7,102.93,725,26,43,297,173,114,72,EastWest Exports,Warehouse E,18,2024-02-17,2024-02-18,Overstock,0.99
PRD-5243,Mountain Bike,Sports,837,189,1323,46.68,73.81,861,126,165,61,155,62,292,Alpine Goods,Warehouse A,18,2024-08-27,2024-09-16,Normal,1.03
PRD-5244,Travel Guide,Books,27,190,570,298.3,612.14,591,52,55,178,141,107,58,SunCoast Trading,Warehouse A,5,2025-02-20,2025-03-06,Critical,21.89
PRD-5245,Cycling Helmet,Sports,971,20,100,337.94,801.81,979,286,267,70,14,208,134,Nordic Supply,Warehouse B,23,2024-12-06,2024-12-18,Overstock,1.01
PRD-5246,"SmartTV 55""",Electronics,635,160,640,316.85,670.83,972,97,221,188,74,288,104,Prime Supplies,Warehouse C,23,2024-11-08,2024-11-23,Normal,1.53
PRD-5247,Ground Coffee,Food,766,183,915,190.92,331.37,837,237,48,217,227,36,72,Pacific Imports,Warehouse C,28,2024-08-25,2024-09-21,Normal,1.09
PRD-5248,Football,Sports,104,78,234,175.7,342.52,702,66,164,103,127,84,158,Pacific Imports,Warehouse D,28,2025-01-30,2025-02-20,Normal,6.75
PRD-5249,Power Bank,Electronics,688,70,210,199.53,349.76,1345,280,260,241,282,223,59,TechGlobal Ltd,Warehouse B,29,2024-10-21,2024-10-27,Overstock,1.95
PRD-5250,Coconut Water,Food,723,108,540,24.94,30.38,1067,206,47,219,199,266,130,TechGlobal Ltd,Warehouse A,13,2024-06-12,2024-07-04,Overstock,1.48
PRD-5251,World Atlas,Books,174,107,749,132.79,179.2,819,9,208,6,148,170,278,SunCoast Trading,Warehouse E,5,2024-04-05,2024-04-28,Normal,4.71
PRD-5252,Pull-up Bar,Sports,41,107,856,371.81,591.72,966,236,49,247,74,297,63,Pacific Imports,Warehouse E,6,2024-03-28,2024-04-10,Critical,23.56
PRD-5253,RC Racing Car,Toys,233,89,445,114.6,218.63,889,106,10,70,213,232,258,MegaStore Inc,Warehouse B,6,2024-09-18,2024-10-09,Normal,3.82
PRD-5254,Mechanical Keyboard,Electronics,936,32,224,172.07,240.65,966,185,204,132,173,268,4,QuickTrade,Warehouse A,13,2024-04-06,2024-04-15,Overstock,1.03
PRD-5255,Building Blocks,Toys,370,177,885,41.79,94.44,727,131,124,176,17,128,151,QuickTrade,Warehouse E,26,2025-01-20,2025-02-12,Normal,1.96
PRD-5256,Potato Chips,Food,612,115,575,161.78,251.0,600,44,93,269,107,37,50,Pacific Imports,Warehouse C,21,2025-02-16,2025-03-03,Overstock,0.98
PRD-5257,Jump Rope,Sports,936,53,212,420.22,633.51,1185,293,171,256,235,151,79,Pacific Imports,Warehouse D,26,2024-08-12,2024-09-11,Overstock,1.27
PRD-5258,3-Seater Sofa,Furniture,877,91,637,429.35,974.9,1128,174,11,290,155,226,272,Nordic Supply,Warehouse C,5,2024-11-29,2024-12-21,Overstock,1.29
PRD-5259,Guitar Manual,Books,564,161,644,254.35,608.8,778,6,172,288,82,178,52,FastShip Co,Warehouse E,21,2024-03-25,2024-03-29,Normal,1.38
PRD-5260,Basketball,Sports,168,82,246,480.9,848.45,1100,192,189,188,199,114,218,TechGlobal Ltd,Warehouse A,24,2025-03-20,2025-03-28,Normal,6.55
PRD-5261,Treadmill,Sports,212,101,707,426.82,534.68,957,178,202,151,6,234,186,EastWest Exports,Warehouse D,21,2025-03-04,2025-03-29,Normal,4.51
PRD-5262,Boxing Gloves,Sports,275,119,952,454.79,1135.52,877,174,74,258,99,196,76,SunCoast Trading,Warehouse D,11,2024-07-07,2024-08-01,Normal,3.19
PRD-5263,Rain Coat,Clothing,130,128,640,209.54,358.58,970,161,237,205,158,6,203,Nordic Supply,Warehouse C,13,2024-04-18,2024-04-26,Normal,7.46
PRD-5264,Leather Journal,Books,463,49,147,30.2,58.63,1144,209,235,292,199,115,94,Pacific Imports,Warehouse D,7,2024-05-23,2024-06-21,Overstock,2.47
PRD-5265,TV Stand,Furniture,295,71,426,301.29,428.97,955,161,42,176,212,95,269,Pacific Imports,Warehouse C,17,2024-04-15,2024-05-01,Normal,3.24
PRD-5266,Toolbox,Tools,75,147,1176,109.86,231.73,841,212,28,59,27,240,275,Nordic Supply,Warehouse A,14,2024-08-05,2024-08-21,Low,11.21
PRD-5267,TV Stand,Furniture,769,105,315,104.44,251.72,917,51,219,185,158,276,28,Nordic Supply,Warehouse A,19,2024-11-17,2024-12-09,Overstock,1.19
PRD-5268,Basketball,Sports,313,161,966,189.75,465.87,1008,189,231,200,156,219,13,Nordic Supply,Warehouse B,24,2024-04-14,2024-05-12,Normal,3.22
PRD-5269,Olive Oil,Food,138,157,942,203.85,282.69,722,50,72,44,233,114,209,EastWest Exports,Warehouse D,16,2024-07-17,2024-08-10,Low,5.23
PRD-5270,Measuring Tape,Tools,626,34,204,456.68,1008.74,943,22,250,81,254,253,83,MegaStore Inc,Warehouse D,14,2025-02-07,2025-03-01,Overstock,1.51
PRD-5271,Safety Goggles,Tools,81,86,516,349.9,606.94,737,240,60,213,130,14,80,FastShip Co,Warehouse B,29,2024-03-21,2024-04-03,Low,9.1
PRD-5272,Coffee Table,Furniture,886,169,1352,129.45,311.4,865,229,89,136,134,44,233,Alpine Goods,Warehouse B,16,2024-08-08,2024-08-17,Normal,0.98
PRD-5273,Polo Shirt,Clothing,824,154,1232,38.86,75.85,1128,174,244,262,36,287,125,TechGlobal Ltd,Warehouse D,3,2024-04-14,2024-05-01,Normal,1.37
PRD-5274,Wardrobe,Furniture,771,49,245,198.39,345.8,670,247,4,174,98,127,20,EastWest Exports,Warehouse A,22,2024-09-29,2024-10-24,Overstock,0.87
PRD-5275,Side Table,Furniture,698,118,354,200.16,344.95,1221,93,157,280,186,213,292,TechGlobal Ltd,Warehouse B,3,2024-02-14,2024-02-17,Overstock,1.75
PRD-5276,Jigsaw,Tools,545,118,472,278.76,572.22,512,14,132,28,151,137,50,Nordic Supply,Warehouse D,23,2024-07-18,2024-07-21,Overstock,0.94
PRD-5277,Ankle Socks,Clothing,823,20,120,102.48,160.82,835,178,99,293,214,45,6,Alpine Goods,Warehouse A,19,2024-05-28,2024-06-23,Overstock,1.01
PRD-5278,Gaming Console,Electronics,870,187,1122,447.65,1116.49,1397,298,267,248,184,271,129,TechGlobal Ltd,Warehouse B,12,2025-02-04,2025-02-28,Normal,1.61
PRD-5279,Ottoman,Furniture,475,37,148,270.38,534.78,1030,72,234,290,117,173,144,QuickTrade,Warehouse C,13,2025-01-22,2025-02-19,Overstock,2.17
PRD-5280,Gaming Console,Electronics,885,132,528,326.87,800.83,793,165,67,202,38,141,180,SunCoast Trading,Warehouse E,8,2025-02-10,2025-03-04,Overstock,0.9
PRD-5281,Badminton Set,Sports,755,183,1098,213.73,377.22,639,24,183,56,70,264,42,SunCoast Trading,Warehouse E,21,2024-07-29,2024-08-05,Normal,0.85
PRD-5282,Travel Guide,Books,905,42,252,123.07,268.35,1178,101,286,180,202,282,127,EastWest Exports,Warehouse D,4,2024-07-20,2024-08-08,Overstock,1.3
PRD-5283,"Tablet 10""",Electronics,342,193,579,421.13,638.07,654,104,61,219,78,90,102,Nordic Supply,Warehouse B,6,2025-01-07,2025-01-18,Normal,1.91
PRD-5284,Coffee Table,Furniture,839,69,276,186.39,331.94,733,88,8,165,249,158,65,MegaStore Inc,Warehouse E,16,2025-02-23,2025-02-26,Overstock,0.87
PRD-5285,Wireless Mouse,Electronics,521,67,469,306.64,673.53,897,261,229,17,72,129,189,EastWest Exports,Warehouse B,6,2024-07-24,2024-08-03,Overstock,1.72
PRD-5286,LED Strip,Electronics,412,183,1281,351.64,640.31,1093,7,295,197,20,281,293,QuickTrade,Warehouse C,10,2024-08-11,2024-08-26,Normal,2.65
PRD-5287,Remote Drone,Toys,791,77,385,183.57,376.65,955,252,36,208,57,185,217,Nordic Supply,Warehouse A,16,2024-04-15,2024-04-23,Overstock,1.21
PRD-5288,Cotton T-Shirt,Clothing,773,198,1584,41.67,63.14,427,83,109,35,92,97,11,Nordic Supply,Warehouse D,8,2024-04-26,2024-05-25,Normal,0.55
PRD-5289,Children Story,Books,294,132,528,499.16,624.48,565,44,210,21,101,175,14,QuickTrade,Warehouse B,4,2024-04-16,2024-05-10,Normal,1.92
PRD-5290,World Atlas,Books,524,176,880,365.86,793.76,861,140,69,149,283,169,51,Nordic Supply,Warehouse E,26,2024-11-17,2024-11-20,Normal,1.64
PRD-5291,Recliner,Furniture,168,38,114,438.84,977.11,1405,193,253,281,177,270,231,QuickTrade,Warehouse D,15,2024-04-29,2024-05-06,Overstock,8.36
PRD-5292,Safety Goggles,Tools,959,122,854,66.53,97.8,738,13,249,106,241,7,122,SunCoast Trading,Warehouse C,30,2024-09-15,2024-09-30,Overstock,0.77
PRD-5293,Self Help Book,Books,242,149,1192,172.47,324.63,800,85,190,230,15,144,136,EastWest Exports,Warehouse C,11,2025-01-11,2025-02-05,Normal,3.31
PRD-5294,Coconut Water,Food,256,114,912,257.15,626.25,724,130,88,49,24,297,136,Alpine Goods,Warehouse A,14,2024-04-29,2024-05-27,Normal,2.83
PRD-5295,Punching Bag,Sports,867,171,1368,364.61,790.62,926,261,118,3,61,266,217,Alpine Goods,Warehouse A,27,2025-02-25,2025-02-27,Normal,1.07
PRD-5296,Jigsaw,Tools,814,76,532,116.59,246.48,1109,282,184,192,231,216,4,QuickTrade,Warehouse B,18,2024-01-15,2024-02-12,Overstock,1.36
PRD-5297,Action Cam,Electronics,532,81,567,490.21,1066.35,1141,171,149,269,299,153,100,MegaStore Inc,Warehouse E,23,2024-12-15,2025-01-09,Normal,2.14
PRD-5298,Webcam HD,Electronics,227,125,500,127.76,284.54,899,40,198,253,257,20,131,SunCoast Trading,Warehouse E,4,2025-02-03,2025-03-02,Normal,3.96
PRD-5299,Water Gun,Toys,261,109,436,293.9,494.29,1006,95,134,297,55,146,279,SunCoast Trading,Warehouse C,13,2024-01-04,2024-01-22,Normal,3.85
PRD-5300,Corn Cereal,Food,671,149,1043,103.21,227.8,1174,20,177,266,246,199,266,Pacific Imports,Warehouse C,28,2024-07-23,2024-08-18,Normal,1.75
PRD-5301,Manga Volume,Books,567,91,273,193.62,416.9,986,32,133,53,255,282,231,FastShip Co,Warehouse A,13,2025-01-25,2025-02-04,Overstock,1.74
PRD-5302,Poetry Collection,Books,203,53,318,452.41,1039.21,861,216,111,16,92,174,252,Nordic Supply,Warehouse C,30,2024-10-04,2024-10-28,Normal,4.24
PRD-5303,Nightstand,Furniture,497,161,966,210.99,379.42,576,109,218,14,112,74,49,Prime Supplies,Warehouse C,13,2024-02-26,2024-03-18,Normal,1.16
PRD-5304,Manga Volume,Books,371,90,540,306.6,749.21,827,152,135,51,278,178,33,Nordic Supply,Warehouse E,9,2024-11-02,2024-11-22,Normal,2.23
PRD-5305,Tomato Sauce,Food,764,127,508,395.31,946.03,995,272,29,261,73,112,248,EastWest Exports,Warehouse E,16,2024-02-26,2024-02-27,Overstock,1.3
PRD-5306,Mechanical Keyboard,Electronics,207,77,616,304.53,373.48,839,228,125,77,251,93,65,SunCoast Trading,Warehouse C,20,2024-05-19,2024-05-26,Normal,4.05
PRD-5307,Running Sneakers,Clothing,441,54,270,287.73,689.02,802,228,33,257,188,36,60,SunCoast Trading,Warehouse D,17,2024-05-17,2024-06-08,Overstock,1.82
PRD-5308,Rain Coat,Clothing,212,49,392,159.65,393.15,1068,268,25,205,72,237,261,FastShip Co,Warehouse A,19,2025-01-19,2025-02-01,Normal,5.04
PRD-5309,Beanie,Clothing,173,162,648,343.92,538.11,728,137,18,66,222,23,262,Alpine Goods,Warehouse E,26,2024-04-25,2024-05-06,Normal,4.21
PRD-5310,Toolbox,Tools,654,183,732,188.91,301.69,930,260,161,280,148,81,0,EastWest Exports,Warehouse C,22,2024-06-02,2024-06-22,Normal,1.42
PRD-5311,Mixed Nuts,Food,512,119,714,335.68,591.98,1247,161,116,266,209,209,286,QuickTrade,Warehouse C,23,2024-09-21,2024-09-24,Normal,2.44
PRD-5312,Recliner,Furniture,850,53,424,155.07,203.65,743,102,103,250,104,96,88,QuickTrade,Warehouse A,19,2024-07-21,2024-08-12,Overstock,0.87
PRD-5313,Sandals,Clothing,655,96,480,145.06,281.67,604,30,74,12,266,151,71,MegaStore Inc,Warehouse C,22,2025-02-11,2025-02-26,Overstock,0.92
PRD-5314,Beanie,Clothing,982,52,156,159.54,396.64,1104,259,219,131,141,271,83,FastShip Co,Warehouse B,3,2024-10-15,2024-10-29,Overstock,1.12
PRD-5315,Diamond Kite,Toys,696,150,900,16.11,21.85,850,24,192,80,146,218,190,FastShip Co,Warehouse B,30,2024-03-18,2024-04-16,Normal,1.22
PRD-5316,Almond Milk,Food,420,59,295,146.99,264.5,786,78,79,19,217,214,179,Nordic Supply,Warehouse D,28,2024-05-13,2024-05-25,Overstock,1.87
PRD-5317,Cordless Drill,Tools,949,68,408,485.68,860.53,973,34,26,289,191,186,247,MegaStore Inc,Warehouse E,19,2025-02-01,2025-02-13,Overstock,1.03
PRD-5318,Green Tea,Food,798,199,1194,278.92,584.09,896,234,47,52,243,36,284,Nordic Supply,Warehouse E,6,2024-06-28,2024-07-26,Normal,1.12
PRD-5319,Yoga Pants,Clothing,867,159,477,251.86,461.91,997,168,258,45,184,281,61,Nordic Supply,Warehouse B,10,2024-09-27,2024-10-18,Overstock,1.15
